0-14640 press up
2670 steer -24065
2680 steer -23812
2690 steer -23812
2700 steer -23561
2710 steer -16227
2720 steer -10918
2730 steer -4598
2740 steer -3080
2750 steer 0
2760 steer 0
2770 steer 0
2780 steer 0
2790 steer 0
2800 steer 0
2810 steer 0
2820 steer 0
2830 steer 0
2840 steer 811
2850 steer 811
2860 steer 811
2870 steer 811
2880 steer 811
2890 steer 811
2900 steer 811
2910 steer 3847
2920 steer 3847
2930 steer 5869
2940 steer 9914
2950 steer 11432
2960 steer 11432
2970 steer 11432
2980 steer 11432
2990 steer 11938
3000 steer 11938
3010 steer 9156
3020 steer 2836
3030 steer 1318
3040 steer 0
3050 steer 0
3060 steer 0
3070 steer 0
3080 steer -4345
3090 steer -5609
3100 steer -12687
3110 steer -16987
3120 steer -26088
3130 steer -30134
3140 steer -33675
3150 steer -41764
3160 steer -45050
3170 steer -49855
3180 steer -57693
3190 steer -60726
3200 steer -64267
3210 steer -65536
3220 steer -65536
3230 steer -65536
3240 steer -65536
3250 steer -65536
3260 steer -65536
3270 steer -65536
3280 steer -65536
3290 steer -65536
3300 steer -65536
3310 steer -65536
3320 steer -65536
3330 steer -65536
3340 steer -65536
3350 steer -65536
3360 steer -65536
3370 steer -65536
3380 steer -65536
3390 steer -65536
3400 steer -65536
3410 steer -65536
3420 steer -65536
3430 steer -65536
3440 steer -65536
3450 steer -65536
3460 steer -65536
3470 steer -65536
3480 steer -65536
3490 steer -65536
3500 steer -65536
3510 steer -65536
3520 steer -65536
3530 steer -65536
3540 steer -65536
3550 steer -65536
3560 steer -65536
3570 steer -65536
3580 steer -65536
3590 steer -65536
3600 steer -65536
3610 steer -65536
3620 steer -65536
3630 steer -65536
3640 steer -65536
3650 steer -65536
3660 steer -65536
3670 steer -65536
3680 steer -65536
3690 steer -65536
3700 steer -65536
3710 steer -65536
3720 steer -65536
3730 steer -65536
3740 steer -65536
3750 steer -65536
3760 steer -65536
3770 steer -61738
3780 steer -33421
3790 steer -26594
3800 steer -20779
3810 steer -13194
3820 steer -11676
3830 steer -7378
3840 steer -5103
3850 steer -5103
3860 steer -4849
3870 steer -4849
3880 steer -4849
3890 steer -4849
3900 steer -7125
3910 steer -21536
3920 steer -29628
3930 steer -43281
3940 steer -49097
3950 steer -55417
3960 steer -57440
3970 steer -58704
3980 steer -59715
3990 steer -59715
4000 steer -59715
4010 steer -59715
4020 steer -56429
4030 steer -47326
4040 steer -34937
4050 steer -4345
4060 steer 0
4070 steer 0
4080 steer 0
4090 steer 0
4100 steer 0
4110 steer -2322
4120 steer -5103
4130 steer -10160
4140 steer -24319
4150 steer -31146
4160 steer -39995
4170 steer -41764
4180 steer -41764
4190 steer -41764
4200 steer -42270
4210 steer -34432
4220 steer -25076
4230 steer -4598
4240 steer 0
4250 steer 0
4260 steer 0
4270 steer 2329
4280 steer 21039
4290 steer 31659
4300 steer 50368
4310 steer 54920
4320 steer 60482
4330 steer 60482
4340 steer 60482
4350 steer 53908
4360 steer 46324
4370 steer 36968
4380 steer 21799
4390 steer 11938
4400 steer 5111
4410 steer 811
4420 steer 0
4430 steer 0
4440 steer 0
4450 steer 0
4460 steer 0
4470 steer 0
4480 steer 0
4490 steer 0
4500 steer 0
4510 steer 0
4520 steer 0
4530 steer 0
4540 steer 0
4550 steer 0
4560 steer 0
4570 steer 0
4580 steer 0
4590 steer 0
4600 steer 0
4610 steer 0
4620 steer 0
4630 steer 0
4640 steer 0
4650 steer 0
4660 steer 0
4670 steer 0
4680 steer 0
4690 steer 0
4700 steer 0
4710 steer 0
4720 steer 9914
4730 steer 16236
4740 steer 24832
4750 steer 36210
4760 steer 40508
4770 steer 47839
4780 steer 50875
4790 steer 52137
4800 steer 61493
4810 steer 62251
4820 steer 63011
4830 steer 64527
4840 steer 64780
4850 steer 65033
4860 steer 65033
4870 steer 65033
4880 steer 65033
4890 steer 58964
4900 steer 50368
4910 steer 43541
4920 steer 25339
4930 steer 17752
4940 steer 4351
4950 steer 4351
4960 steer 3594
4970 steer 2329
4980 steer 2329
4990 steer 2329
5000 steer 2329
5010 steer 2329
5020 steer 2329
5030 steer 2329
5040 steer 2329
5050 steer 2329
5060 steer 2329
5070 steer 2329
5080 steer 2329
5090 steer 2329
5100 steer 2329
5110 steer 2329
5120 steer 2076
5130 steer 2076
5140 steer 2076
5150 steer 2329
5160 steer 2329
5170 steer 2582
5180 steer 2582
5190 steer 2582
5200 steer 2329
5210 steer 2329
5220 steer 2329
5230 steer 2329
5240 steer 2329
5250 steer 11938
5260 steer 11938
5270 steer 18763
5280 steer 25843
5290 steer 30648
5300 steer 30648
5310 steer 30648
5320 steer 30648
5330 steer 30648
5340 steer 31152
5350 steer 30394
5360 steer 19270
5370 steer 12696
5380 steer 1571
5390 steer 0
5400 steer 0
5410 steer 0
5420 steer 0
5430 steer -1311
5440 steer -4598
5450 steer -5356
5460 steer -12183
5470 steer -19514
5480 steer -19514
5490 steer -25076
5500 steer -30388
5510 steer -31399
5520 steer -33675
5530 steer -33675
5540 steer -33675
5550 steer -33675
5560 steer -33926
5570 steer -34179
5580 steer -30639
5590 steer -25076
5600 steer -4849
5610 steer -4849
5620 steer -4849
5630 steer -4849
5640 steer -4849
5650 steer -4849
5660 steer -4345
5670 steer -4345
5680 steer -4345
5690 steer -4345
5700 steer -4345
5710 steer -4345
5720 steer -4345
5730 steer -5356
5740 steer -11172
5750 steer -12436
5760 steer -13447
5770 steer -16227
5780 steer -16987
5790 steer -16987
5800 steer -16987
5810 steer -16987
5820 steer -16987
5830 steer -17745
5840 steer -17745
5850 steer -17745
5860 steer -17745
5870 steer -17745
5880 steer -17745
5890 steer -17745
5900 steer -17745
5910 steer -17745
5920 steer -21536
5930 steer -22801
5940 steer -27605
5950 steer -29628
5960 steer -30639
5970 steer -34179
5980 steer -34179
5990 steer -35443
6000 steer -36961
6010 steer -37719
6020 steer -37719
6030 steer -37719
6040 steer -37719
6050 steer -37719
6060 steer -37972
6070 steer -37972
6080 steer -27352
6090 steer -24572
6100 steer -22043
6110 steer -22043
6120 steer -22043
6130 steer -22043
6140 steer -22043
6150 steer -22043
6160 steer -25330
6170 steer -28363
6180 steer -29881
6190 steer -30639
6200 steer -30639
6210 steer -31399
6220 steer -31399
6230 steer -31399
6240 steer -31399
6250 steer -31399
6260 steer -31399
6270 steer -31399
6280 steer -29881
6290 steer -28363
6300 steer -27099
6310 steer -26088
6320 steer -26088
6330 steer -25330
6340 steer -21790
6350 steer -20525
6360 steer -13952
6370 steer -10665
6380 steer -4598
6390 steer -2322
6400 steer -2322
6410 steer -2322
6420 steer -2322
6430 steer -2322
6440 steer -2322
6450 steer -2322
6460 steer -4849
6470 steer -12941
6480 steer -21790
6490 steer -25837
6500 steer -29881
6510 steer -33926
6520 steer -35190
6530 steer -39741
6540 steer -40499
6550 steer -41513
6560 steer -41513
6570 steer -41513
6580 steer -41513
6590 steer -41513
6600 steer -41513
6610 steer -41513
6620 steer -41513
6630 steer -41513
6640 steer -41513
6650 steer -41513
6660 steer -41513
6670 steer -42017
6680 steer -42017
6690 steer -40499
6700 steer -33421
6710 steer -28870
6720 steer -9149
6730 steer -4598
6740 steer -4598
6750 steer -3838
6760 steer -3838
6770 steer -3838
6780 steer -3838
6790 steer -3080
6800 steer -1058
6810 steer 0
6820 steer 0
6830 steer 0
6840 steer 0
6850 steer 0
6860 steer 0
6870 steer 0
6880 steer 3087
6890 steer 16994
6900 steer 26097
6910 steer 41519
6920 steer 48599
6930 steer 60229
6940 steer 63515
6950 steer 65536
6960 steer 65536
6970 steer 65536
6980 steer 65536
6990 steer 65536
7000 steer 65536
7010 steer 65536
7020 steer 65536
7030 steer 65536
7040 steer 65536
7050 steer 65536
7060 steer 65536
7070 steer 65536
7080 steer 65536
7090 steer 65536
7100 steer 65536
7110 steer 65536
7120 steer 65536
7130 steer 65536
7140 steer 65536
7150 steer 65536
7160 steer 65536
7170 steer 65536
7180 steer 65536
7190 steer 65536
7200 steer 65536
7210 steer 65536
7220 steer 65536
7230 steer 65536
7240 steer 65536
7250 steer 65536
7260 steer 65536
7270 steer 65536
7280 steer 65536
7290 steer 65536
7300 steer 65536
7310 steer 65536
7320 steer 65536
7330 steer 65536
7340 steer 65536
7350 steer 65536
7360 steer 65536
7370 steer 65536
7380 steer 65536
7390 steer 65536
7400 steer 65536
7410 steer 65536
7420 steer 65536
7430 steer 65536
7440 steer 65536
7450 steer 65536
7460 steer 65536
7470 steer 65536
7480 steer 65536
7490 steer 65536
7500 steer 65536
7510 steer 65536
7520 steer 65536
7530 steer 65536
7540 steer 65536
7550 steer 65536
7560 steer 65536
7570 steer 65536
7580 steer 65536
7590 steer 65536
7600 steer 65536
7610 steer 65536
7620 steer 65536
7630 steer 65536
7640 steer 65536
7650 steer 65536
7660 steer 65536
7670 steer 65536
7680 steer 65536
7690 steer 65536
7700 steer 65536
7710 steer 65536
7720 steer 65536
7730 steer 65536
7740 steer 65536
7750 steer 65536
7760 steer 65536
7770 steer 65536
7780 steer 65536
7790 steer 65536
7800 steer 65536
7810 steer 65536
7820 steer 65536
7830 steer 65536
7840 steer 65536
7850 steer 65536
7860 steer 65536
7870 steer 65536
7880 steer 65536
7890 steer 65536
7900 steer 65536
7910 steer 65536
7920 steer 65536
7930 steer 65536
7940 steer 65536
7950 steer 65536
7960 steer 65536
7970 steer 65536
7980 steer 65536
7990 steer 65536
8000 steer 65536
8010 steer 65536
8020 steer 65536
8030 steer 65536
8040 steer 65536
8050 steer 65536
8060 steer 65536
8070 steer 65536
8080 steer 65536
8090 steer 65536
8100 steer 65536
8110 steer 65536
8120 steer 65536
8130 steer 65536
8140 steer 65536
8150 steer 65536
8160 steer 65536
8170 steer 65536
8180 steer 65536
8190 steer 65536
8200 steer 65536
8210 steer 65536
8220 steer 62758
8230 steer 50115
8240 steer 47588
8250 steer 44806
8260 steer 44806
8270 steer 44806
8280 steer 45564
8290 steer 48093
8300 steer 57702
8310 steer 63011
8320 steer 65287
8330 steer 65287
8340 steer 65287
8350 steer 65536
8360 steer 65287
8370 steer 65536
8380 steer 65536
8390 steer 65536
8400 steer 65536
8410 steer 65536
8420 steer 65536
8430 steer 59471
8440 steer 47839
8450 steer 34946
8460 steer 24074
8470 steer 5111
8480 steer 1065
8490 steer 1065
8500 steer 0
8510 steer 0
8520 steer 0
8530 steer 0
8540 steer 0
8550 steer 0
8560 steer 0
8570 steer 0
8580 steer 0
8590 steer 0
8600 steer 0
8610 steer 0
8620 steer 0
8630 steer 0
8640 steer 0
8650 steer 0
8660 steer 0
8670 steer 0
8680 steer 0
8690 steer 0
8700 steer 0
8710 steer -1816
8720 steer -3587
8730 steer -6114
8740 steer -6114
8750 steer -9654
8760 steer -11676
8770 steer -11676
8780 steer -11676
8790 steer -11676
8800 steer -11929
8810 steer -11929
8820 steer -11929
8830 steer -11929
8840 steer -11172
8850 steer -5860
8860 steer -5103
8870 steer 0
8880 steer 0
8890 steer 0
8900 steer 0
8910 steer 0
8920 steer 0
8930 steer 0
8940 steer 0
8950 steer 0
8960 steer 0
8970 steer 0
8980 steer 0
8990 steer 0
9000 steer 0
9010 steer 0
9020 steer 0
9030 steer 0
9040 steer 0
9050 steer 0
9060 steer 0
9070 steer 0
9080 steer 0
9090 steer 0
9100 steer 0
9110 steer 0
9120 steer 0
9130 steer 0
9140 steer 0
9150 steer 0
9160 steer 0
9170 steer 0
9180 steer 0
9190 steer 0
9200 steer 15730
9210 steer 38737
9220 steer 50875
9230 steer 61493
9240 steer 65536
9250 steer 65536
9260 steer 65536
9270 steer 65536
9280 steer 65536
9290 steer 65536
9300 steer 65536
9310 steer 65536
9320 steer 65536
9330 steer 65536
9340 steer 65536
9350 steer 65536
9360 steer 65287
9370 steer 59724
9380 steer 36968
9390 steer 28625
9400 steer 8649
9410 steer 0
9420 steer 0
9430 steer 0
9440 steer 0
9450 steer 0
9460 steer 0
9470 steer 0
9480 steer 0
9490 steer 0
9500 steer 0
9510 steer 0
9520 steer 0
9530 steer -805
9540 steer -3838
9550 steer -5103
9560 steer -5860
9570 steer -14458
9580 steer -14458
9590 steer -21285
9600 steer -22296
9610 steer -22296
9620 steer -22296
9630 steer -22296
9640 steer -22296
9650 steer -20779
9660 steer -9654
9670 steer -4345
9680 steer 0
9690 steer 0
9700 steer 0
9710 steer 0
9720 steer 0
9730 steer 0
9740 steer 0
9750 steer 0
9760 steer 0
9770 steer 0
9780 steer 0
9790 steer 5111
9800 steer 5111
9810 steer 16487
9820 steer 31912
9830 steer 36715
9840 steer 44553
9850 steer 46828
9860 steer 50115
9870 steer 50875
9880 steer 50875
9890 steer 50875
9900 steer 50875
9910 steer 46324
9920 steer 25085
9930 steer 13961
9940 steer 5363
9950 steer 811
9960 steer 0
9970 steer 0
9980 steer 0
9990 steer 0
10000 steer -805
10010 steer -1058
10020 steer -1058
10030 steer -1311
10040 steer -1311
10050 steer -1311
10060 steer -1311
10070 steer -1311
10080 steer -1311
10090 steer 0
10100 steer 0
10110 steer 0
10120 steer 0
10130 steer 0
10140 steer 0
10150 steer 0
10160 steer 0
10170 steer 0
10180 steer 0
10190 steer 0
10200 steer 0
10210 steer 0
10220 steer 0
10230 steer 0
10240 steer 0
10250 steer 0
10260 steer 0
10270 steer 0
10280 steer 0
10290 steer 0
10300 steer 0
10310 steer 0
10320 steer 0
10330 steer 0
10340 steer 0
10350 steer 0
10360 steer 0
10370 steer 0
10380 steer 0
10390 steer 0
10400 steer 0
10410 steer 0
10420 steer 0
10430 steer 10420
10440 steer 21292
10450 steer 32163
10460 steer 50875
10470 steer 59471
10480 steer 63264
10490 steer 65536
10500 steer 65536
10510 steer 65536
10520 steer 65536
10530 steer 65536
10540 steer 65536
10550 steer 65536
10560 steer 65536
10570 steer 50875
10580 steer 41519
10590 steer 31659
10600 steer 11938
10610 steer 3847
10620 steer 1065
10630 steer 0
10640 steer 0
10650 steer -1058
10660 steer -3334
10670 steer -5860
10680 steer -12436
10690 steer -14963
10700 steer -19514
10710 steer -23054
10720 steer -24823
10730 steer -26594
10740 steer -29374
10750 steer -29374
10760 steer -30388
10770 steer -33675
10780 steer -33675
10790 steer -37719
10800 steer -39995
10810 steer -42017
10820 steer -45050
10830 steer -46062
10840 steer -46822
10850 steer -46822
10860 steer -46822
10870 steer -46822
10880 steer -46822
10890 steer -46822
10900 steer -45304
10910 steer -42270
10920 steer -36455
10930 steer -27605
10940 steer -22801
10950 steer -18756
10960 steer -18756
10970 steer -18756
10980 steer -18503
10990 steer -18756
11000 steer -18756
11010 steer -18756
11020 steer -12436
11030 steer -5860
11040 steer -4849
11050 steer -4849
11060 steer -4849
11070 steer -4598
11080 steer -3838
11090 steer -3838
11100 steer -3838
11110 steer -3838
11120 steer -3838
11130 steer -3838
11140 steer -3838
11150 steer -3838
11160 steer -3838
11170 steer -3838
11180 steer -3838
11190 steer -3838
11200 steer -3838
11210 steer -3838
11220 steer -3838
11230 steer -3838
11240 steer -3838
11250 steer -3838
11260 steer -3838
11270 steer 0
11280 steer 0
11290 steer 0
11300 steer 0
11310 steer 0
11320 steer 0
11330 steer 0
11340 steer 0
11350 steer 6880
11360 steer 10925
11370 steer 21799
11380 steer 28625
11390 steer 33681
11400 steer 47588
11410 steer 57449
11420 steer 62000
11430 steer 64527
11440 steer 65536
11450 steer 65536
11460 steer 65536
11470 steer 65536
11480 steer 65536
11490 steer 65536
11500 steer 65536
11510 steer 65536
11520 steer 65536
11530 steer 65536
11540 steer 65536
11550 steer 52391
11560 steer 44048
11570 steer 33428
11580 steer 17501
11590 steer 10674
11600 steer 0
11610 steer 0
11620 steer 0
11630 steer 0
11640 steer 0
11650 steer 0
11660 steer 0
11670 steer 0
11680 steer 1065
11690 steer 1825
11700 steer 8398
11710 steer 9156
11720 steer 10167
11730 steer 17501
11740 steer 25590
11750 steer 25590
11760 steer 33428
11770 steer 36715
11780 steer 36715
11790 steer 37475
11800 steer 37475
11810 steer 37475
11820 steer 37475
11830 steer 37475
11840 steer 38232
11850 steer 44302
11860 steer 47335
11870 steer 50875
11880 steer 57195
11890 steer 60989
11900 steer 62251
11910 steer 65536
11920 steer 65536
11930 steer 65536
11940 steer 65536
11950 steer 65536
11960 steer 65536
11970 steer 65536
11980 steer 65536
11990 steer 65536
12000 steer 65536
12010 steer 65536
12020 steer 62000
12030 steer 53151
12040 steer 46575
12050 steer 33681
12060 steer 30901
12070 steer 30901
12080 steer 30901
12090 steer 30394
12100 steer 36715
12110 steer 44553
12120 steer 50622
12130 steer 65536
12140 steer 65536
12150 steer 65536
12160 steer 65536
12170 steer 65536
12180 steer 65536
12190 steer 65536
12200 steer 65536
12210 steer 65536
12220 steer 65536
12230 steer 65536
12240 steer 55173
12250 steer 44048
12260 steer 32163
12270 steer 9663
12280 steer 0
12290 steer 0
12300 steer 0
12310 steer 0
12320 steer 0
12330 steer 0
12340 steer 0
12350 steer 0
12360 steer 0
12370 steer 0
12380 steer 0
12390 steer 6627
12400 steer 13201
12410 steer 33681
12420 steer 42026
12430 steer 50875
12440 steer 50875
12450 steer 50875
12460 steer 50875
12470 steer 49864
12480 steer 37726
12490 steer 32163
12500 steer 22810
12510 steer 17501
12520 steer 8903
12530 steer 4100
12540 steer 1065
12550 steer 0
12560 steer 0
12570 steer 0
12580 steer 0
12590 steer 0
12600 steer 0
12610 steer 0
12620 steer 0
12630 steer 0
12640 steer 0
12650 steer 0
12660 steer 0
12670 steer 0
12680 steer 0
12690 steer 0
12700 steer 0
12710 steer 0
12720 steer 0
12730 steer 0
12740 steer 0
12750 steer 0
12760 steer 0
12770 steer 0
12780 steer 0
12790 steer 0
12800 steer 0
12810 steer 0
12820 steer 0
12830 steer 0
12840 steer 0
12850 steer 0
12860 steer 0
12870 steer 0
12880 steer 0
12890 steer 0
12900 steer 0
12910 steer 0
12920 steer 0
12930 steer 0
12940 steer 0
12950 steer 0
12960 steer 0
12970 steer 0
12980 steer 0
12990 steer 2076
13000 steer 6627
13010 steer 12189
13020 steer 25339
13030 steer 31659
13040 steer 35703
13050 steer 44806
13060 steer 50622
13070 steer 65287
13080 steer 65536
13090 steer 65536
13100 steer 65536
13110 steer 65536
13120 steer 65536
13130 steer 65536
13140 steer 65536
13150 steer 65536
13160 steer 65536
13170 steer 65536
13180 steer 65536
13190 steer 65536
13200 steer 65536
13210 steer 65536
13220 steer 65536
13230 steer 65536
13240 steer 65536
13250 steer 65536
13260 steer 65536
13270 steer 45817
13280 steer 24325
13290 steer 5616
13300 steer -4345
13310 steer -15470
13320 steer -38477
13330 steer -54660
13340 steer -58958
13350 steer -61738
13360 steer -63509
13370 steer -64267
13380 steer -64267
13390 steer -64267
13400 steer -59715
13410 steer -35443
13420 steer -17745
13430 steer -1562
13440 steer 0
13450 steer 0
13460 steer 0
13470 steer 0
13480 steer 0
13490 steer 0
13500 steer 0
13510 steer 0
13520 steer 0
13530 steer 0
13540 steer 0
13550 steer 0
13560 steer 0
13570 steer 0
13580 steer 0
13590 steer 0
13600 steer -2322
13610 steer -3334
13620 steer -4849
13630 steer -4849
13640 steer -4849
13650 steer -5103
13660 steer -5103
13670 steer -5103
13680 steer -5103
13690 steer -4345
13700 steer 0
13710 steer 0
13720 steer 0
13730 steer 0
13740 steer 0
13750 steer 0
13760 steer 0
13770 steer 0
13780 steer 0
13790 steer 0
13800 steer 0
13810 steer 0
13820 steer 0
13830 steer 0
13840 steer 0
13850 steer 0
13860 steer 0
13870 steer 0
13880 steer 0
13890 steer 0
13900 steer 0
13910 steer 0
13920 steer 0
13930 steer 0
13940 steer 0
13950 steer 0
13960 steer 0
13970 steer 0
13980 steer 0
13990 steer 0
14000 steer 0
14010 steer 0
14020 steer 0
14030 steer 0
14040 steer 0
14050 steer 0
14060 steer 0
14070 steer 0
14080 steer 0
14090 steer 0
14100 steer 0
14110 steer 0
14120 steer 0
14130 steer 0
14140 steer 0
14150 steer 0
14160 steer 0
14170 steer 0
14180 steer 0
14190 steer 0
14200 steer 0
14210 steer 0
14220 steer 0
14230 steer -2574
14240 steer -6620
14250 steer -12183
14260 steer -22550
14270 steer -27099
14280 steer -31903
14290 steer -33675
14300 steer -33675
14310 steer -33926
14320 steer -33926
14330 steer -34179
14340 steer -34179
14350 steer -29881
14360 steer -25330
14370 steer -16734
14380 steer -4849
14390 steer -4849
14400 steer -4849
14410 steer -4091
14420 steer 0
14430 steer 0
14440 steer 0
14450 steer 0
14460 steer 0
14470 steer 4351
14480 steer 9156
14490 steer 24074
14500 steer 33428
14510 steer 43288
14520 steer 61746
14530 steer 65536
14540 steer 65536
14550 steer 65536
14560 steer 65536
14570 steer 65536
14580 steer 65536
14590 steer 65536
14600 steer 65536
14610 steer 65536
14620 steer 65536
14630 steer 65536
14640 steer 65536
14650 steer 62251
14660 steer 45313
14670 steer 37221
14680 steer 31912
14690 steer 20027
14700 steer 14212
14710 steer 14212
14720 steer 2582
14730 steer 1571
14740 steer 811
14750 steer 0
14760 steer 0
14770 steer 0
14780 steer -1311
14790 steer -3334
14800 steer -5103
14810 steer -9149
14820 steer -12436
14830 steer -21032
14840 steer -24065
14850 steer -29881
14860 steer -30892
14870 steer -30892
14880 steer -31650
14890 steer -31650
14900 steer -31650
14910 steer -31399
14920 steer -33926
14930 steer -35950
14940 steer -40248
14950 steer -40499
14960 steer -40499
14970 steer -23561
14980 steer -5356
14990 steer 0
15000 steer 0
15010 steer 0
15020 steer 21039
15030 steer 50622
15040 steer 63515
15050 steer 65536
15060 steer 65536
15070 steer 65536
15080 steer 65536
15090 steer 65536
15100 steer 65536
15110 steer 65536
15120 steer 65536
15130 steer 65536
15140 steer 65536
15150 steer 65536
15160 steer 65536
15170 steer 65536
15180 steer 65536
15190 steer 65536
15200 steer 65536
15210 steer 65536
15220 steer 65536
15230 steer 65536
15240 steer 65536
15250 steer 65536
15260 steer 65536
15270 steer 65536
15280 steer 65536
15290 steer 65536
15300 steer 65536
15310 steer 65536
15320 steer 65536
15330 steer 65536
15340 steer 65536
15350 steer 65536
15360 steer 65536
15370 steer 65536
15380 steer 65536
15390 steer 65536
15400 steer 65536
15410 steer 65536
15420 steer 65536
15430 steer 65536
15440 steer 65536
15450 steer 65536
15460 steer 65536
15470 steer 65536
15480 steer 65536
15490 steer 65536
15500 steer 65536
15510 steer 65536
15520 steer 65536
15530 steer 65536
15540 steer 65536
15550 steer 65536
15560 steer 65536
15570 steer 65536
15580 steer 65536
15590 steer 65536
15600 steer 65536
15610 steer 65536
15620 steer 65536
15630 steer 65536
15640 steer 65536
15650 steer 65536
15660 steer 65536
15670 steer 65536
15680 steer 65536
15690 steer 65536
15700 steer 65536
15710 steer 65536
15720 steer 65536
15730 steer 65536
15740 steer 65536
15750 steer 65536
15760 steer 65536
15770 steer 65536
15780 steer 65536
15790 steer 65536
15800 steer 65536
15810 steer 65536
15820 steer 65536
15830 steer 65536
15840 steer 60989
15850 steer 51633
15860 steer 32417
15870 steer 25590
15880 steer 13454
15890 steer 9663
15900 steer 4858
15910 steer 1318
15920 steer 1571
15930 steer 1571
15940 steer 1318
15950 steer 1318
15960 steer 1318
15970 steer 1318
15980 steer 1318
